source,target,weight,avg_streams,hyperbolic_distance
deep underground hip hop,neo mellow,1,37986228.0,5.488607883453369
indie pop rap,neo mellow,1,37986228.0,5.512375354766846
neo mellow,pop rap,1,37986228.0,4.805102825164795
neo mellow,rap,1,37986228.0,4.73532772064209
neo mellow,underground hip hop,1,37986228.0,4.988090515136719
deep underground hip hop,pop,1,37986228.0,7.0479817390441895
deep underground hip hop,viral pop,1,37986228.0,6.438654899597168
underground hip hop,viral pop,1,37986228.0,5.927203178405762
chicano rap,neo mellow,1,37986228.0,4.975095272064209
chicano rap,pop,1,37986228.0,6.373013973236084
chicano rap,viral pop,1,37986228.0,5.762819766998291
chicano rap,deep underground hip hop,1,37986228.0,3.2721309661865234
chicano rap,indie pop rap,1,37986228.0,2.8399429321289062
chicano rap,rap,1,37986228.0,0.9714043140411377
chicano rap,underground hip hop,1,37986228.0,2.6768901348114014
deep big room,dutch house,1,14324209.0,0.912747859954834
deep big room,progressive electro house,1,14324209.0,0.945416271686554
big room,dutch edm,1,14324209.0,0.09371570497751236
dance pop,dutch edm,1,14324209.0,4.748428821563721
dutch edm,dutch house,1,14324209.0,0.0715874582529068
dutch edm,edm,1,14324209.0,0.168809711933136
dutch edm,electro house,1,14324209.0,0.08116760104894638
dutch edm,pop,1,14324209.0,4.543631076812744
dutch edm,progressive electro house,1,14324209.0,0.051816463470458984
dutch edm,tropical house,1,14324209.0,2.594245195388794
big room,electronic trap,1,14324209.0,0.9918633103370667
dutch house,electronic trap,1,14324209.0,0.9576040506362915
electronic trap,progressive electro house,1,14324209.0,0.9032220840454102
big room,progressive house,1,14324209.0,1.641862392425537
dutch house,progressive house,1,14324209.0,1.6094785928726196
progressive electro house,progressive house,1,14324209.0,1.594144582748413
dutch pop,uk pop,1,29589463.0,3.5369327068328857
big room,dutch pop,1,29589463.0,3.2225027084350586
dutch pop,progressive house,1,29589463.0,2.9917795658111572
hip hop,reggaeton,1,3781901.0,3.7585763931274414
colombian pop,reggaeton flow,1,78987827.0,2.297328233718872
pagode baiano,reggaeton,1,61449453.0,5.2153639793396
latin hip hop,miami hip hop,1,106381642.0,3.2946958541870117
miami hip hop,reggaeton flow,1,106381642.0,3.0412392616271973
miami hip hop,tropical,1,106381642.0,5.4841132164001465
pop rap,reggaeton flow,1,106381642.0,3.0749449729919434
girl group,pop,1,114388292.0,3.284773588180542
girl group,r&b,1,114388292.0,2.314210891723633
girl group,trap soul,1,114388292.0,5.514737606048584
r&b,talent show,1,114388292.0,4.181856155395508
talent show,trap soul,1,114388292.0,7.08234977722168
r&b,viral pop,1,114388292.0,3.531870126724243
trap soul,viral pop,1,114388292.0,6.434174060821533
melodic rap,west coast rap,1,21357450.0,4.531708717346191
alternative metal,east coast hip hop,1,5602548.0,6.718539237976074
east coast hip hop,nu metal,1,5602548.0,6.712752819061279
east coast hip hop,post-grunge,1,5602548.0,7.30316686630249
east coast hip hop,rap metal,1,5602548.0,8.15737533569336
canadian contemporary r&b,west coast rap,1,26991759.0,5.057462692260742
canadian pop,west coast rap,1,26991759.0,6.064814567565918
electropop,french pop,1,4629114.0,2.398057699203491
french pop,pop,1,4629114.0,2.010530710220337
french pop,tropical house,1,4629114.0,3.105217456817627
atl hip hop,hip pop,1,77729248.0,1.3450591564178467
atl hip hop,queens hip hop,1,77729248.0,2.888519048690796
danish pop,indie poptimism,1,111735536.0,2.824416160583496
indie pop,indie poptimism,1,111735536.0,6.238187789916992
atl hip hop,underground hip hop,1,3186794.0,0.649828314781189
hip pop,moombahton,1,180598405.0,6.400035858154297
moombahton,queens hip hop,1,180598405.0,7.9407806396484375
moombahton,toronto rap,1,180598405.0,7.8008832931518555
moombahton,urban contemporary,1,180598405.0,4.685324668884277
british soul,new jersey rap,1,48831201.0,6.115728378295898
new jack swing,new jersey rap,1,48831201.0,4.0094218254089355
british soul,pop rap,1,48831201.0,5.194297790527344
new jack swing,pop rap,1,48831201.0,3.098363161087036
british soul,rap,1,48831201.0,5.132499694824219
new jack swing,rap,1,48831201.0,3.0558645725250244
british soul,southern hip hop,1,48831201.0,5.125338554382324
new jack swing,southern hip hop,1,48831201.0,3.045518398284912
british soul,trap,1,48831201.0,5.228062152862549
new jack swing,trap,1,48831201.0,3.3766231536865234
hip pop,viral pop,1,10263979.0,5.188784599304199
queens hip hop,viral pop,1,10263979.0,6.72007942199707
barbadian pop,dirty south rap,1,452700346.0,4.040173053741455
barbadian pop,miami hip hop,1,452700346.0,3.907217502593994
barbadian pop,urban contemporary,1,452700346.0,1.2755799293518066
florida rap,new orleans rap,1,26026855.0,4.761035919189453
canadian electronic,deep big room,1,34951697.0,2.1724512577056885
big room,pop edm,1,34951697.0,1.2305783033370972
canadian electronic,pop edm,1,34951697.0,1.7025487422943115
deep big room,pop edm,1,34951697.0,2.0295677185058594
big room,vapor twitch,1,34951697.0,2.7504377365112305
canadian electronic,vapor twitch,1,34951697.0,1.7728912830352783
dance pop,vapor twitch,1,34951697.0,3.6569764614105225
deep big room,vapor twitch,1,34951697.0,3.3256676197052
edm,vapor twitch,1,34951697.0,2.5157480239868164
electro house,vapor twitch,1,34951697.0,2.6059319972991943
tropical house,vapor twitch,1,34951697.0,0.3245525360107422
adult standards,deep adult standards,1,9464685.0,0.9858815670013428
adult standards,vocal harmony group,1,9464685.0,1.7339237928390503
brill building pop,deep adult standards,1,9464685.0,3.225587844848633
brill building pop,vocal harmony group,1,9464685.0,4.739160537719727
deep adult standards,easy listening,1,9464685.0,0.4744863212108612
easy listening,vocal harmony group,1,9464685.0,3.192870855331421
deep adult standards,lounge,1,9464685.0,0.728490948677063
lounge,vocal harmony group,1,9464685.0,2.3661205768585205
big room,indie anthem-folk,1,3655614.0,8.413799285888672
dance pop,indie anthem-folk,1,3655614.0,6.730740070343018
edm,indie anthem-folk,1,3655614.0,8.23488712310791
indie anthem-folk,pop,1,3655614.0,7.918859958648682
indie anthem-folk,tropical house,1,3655614.0,7.40736722946167
canadian hip hop,philly rap,1,37306670.0,3.240875482559204
melodic rap,philly rap,1,37306670.0,3.945394277572632
philly rap,toronto rap,1,37306670.0,4.065296173095703
toronto rap,uk pop,1,96173591.0,7.683504104614258
electropop,urban contemporary,1,96173591.0,3.6749253273010254
uk pop,urban contemporary,1,96173591.0,4.295163631439209
chicago rap,detroit hip hop,1,3409899.0,2.86007022857666
aussietronica,melbourne bounce,1,352947568.0,1.5515289306640625
melbourne bounce,tropical house,1,352947568.0,2.534029722213745
detroit hip hop,gangster rap,1,64754565.0,2.424143075942993
detroit hip hop,west coast rap,1,64754565.0,2.6827144622802734
g funk,gangster rap,1,64754565.0,0.20097564160823822
g funk,west coast rap,1,64754565.0,0.2369249165058136
australian dance,metropopolis,1,5545560.0,1.991036057472229
australian dance,swedish electropop,1,5545560.0,1.010171890258789
australian dance,swedish pop,1,5545560.0,2.9424612522125244
australian dance,swedish synthpop,1,5545560.0,0.49160492420196533
australian electropop,dance pop,1,5545560.0,3.497565984725952
australian electropop,electropop,1,5545560.0,1.6539324522018433
australian electropop,metropopolis,1,5545560.0,2.4518868923187256
australian electropop,pop,1,5545560.0,2.7853548526763916
australian electropop,post-teen pop,1,5545560.0,2.86541748046875
australian electropop,swedish electropop,1,5545560.0,0.5127918124198914
australian electropop,swedish pop,1,5545560.0,2.1100146770477295
australian electropop,swedish synthpop,1,5545560.0,1.0222101211547852
australian indie,dance pop,1,5545560.0,3.7307164669036865
australian indie,electropop,1,5545560.0,4.046823501586914
australian indie,metropopolis,1,5545560.0,2.204680919647217
australian indie,pop,1,5545560.0,4.571688175201416
australian indie,post-teen pop,1,5545560.0,4.648543834686279
australian indie,swedish electropop,1,5545560.0,3.7401301860809326
australian indie,swedish pop,1,5545560.0,4.105055332183838
australian indie,swedish synthpop,1,5545560.0,3.623342752456665
downtempo,electropop,1,5545560.0,6.593282222747803
downtempo,metropopolis,1,5545560.0,5.51711368560791
downtempo,swedish electropop,1,5545560.0,6.538754940032959
downtempo,swedish pop,1,5545560.0,6.582653522491455
downtempo,swedish synthpop,1,5545560.0,6.489883899688721
edm,swedish synthpop,1,5545560.0,1.3836863040924072
pop,swedish synthpop,1,5545560.0,3.1618614196777344
adult standards,easy listening,1,4780338.0,1.4603081941604614
adult standards,swing,1,4780338.0,3.090118408203125
canadian pop,easy listening,1,4780338.0,5.583590984344482
canadian pop,swing,1,4780338.0,6.326157569885254
adult standards,lounge,1,4780338.0,0.7587743997573853
easy listening,lounge,1,4780338.0,1.1194629669189453
lounge,swing,1,4780338.0,3.771854877471924
k-pop,pop rap,1,30581497.0,6.295620441436768
k-pop,rap,1,30581497.0,6.23311185836792
k-pop,southern hip hop,1,30581497.0,6.226074695587158
k-pop,trap,1,30581497.0,6.319652557373047
k-pop,viral trap,1,30581497.0,6.733808517456055
k-pop boy group,pop rap,1,30581497.0,6.342938423156738
k-pop boy group,rap,1,30581497.0,6.280431747436523
k-pop boy group,southern hip hop,1,30581497.0,6.2733941078186035
k-pop boy group,trap,1,30581497.0,6.367001056671143
k-pop boy group,viral trap,1,30581497.0,6.781168460845947
big room,k-pop,1,30581497.0,4.66444730758667
dance pop,k-pop,1,30581497.0,3.0943424701690674
edm,k-pop,1,30581497.0,4.456071853637695
electro house,k-pop,1,30581497.0,4.522518157958984
k-pop,tropical house,1,30581497.0,2.6527295112609863
big room,k-pop boy group,1,30581497.0,4.710840702056885
dance pop,k-pop boy group,1,30581497.0,3.1407060623168945
edm,k-pop boy group,1,30581497.0,4.502432346343994
electro house,k-pop boy group,1,30581497.0,4.568906784057617
k-pop boy group,tropical house,1,30581497.0,2.6973443031311035
big room,viral trap,1,30581497.0,7.687803268432617
dance pop,viral trap,1,30581497.0,4.852427959442139
edm,viral trap,1,30581497.0,7.501671314239502
electro house,viral trap,1,30581497.0,7.55049991607666
tropical house,viral trap,1,30581497.0,6.47495174407959
canadian hip hop,downtempo,1,24053086.0,7.048361301422119
downtempo,melodic rap,1,24053086.0,7.049108505249023
downtempo,pop rap,1,24053086.0,6.452220439910889
downtempo,rap,1,24053086.0,6.373656272888184
downtempo,toronto rap,1,24053086.0,7.073401927947998
downtempo,trap,1,24053086.0,6.238856792449951
canadian hip hop,edm,1,24053086.0,7.969302654266357
canadian hip hop,electronic trap,1,24053086.0,7.789700031280518
electronic trap,melodic rap,1,24053086.0,7.870656967163086
electronic trap,toronto rap,1,24053086.0,7.907908916473389
electronic trap,trap,1,24053086.0,6.925065517425537
canadian hip hop,electropop,1,24053086.0,6.837687015533447
canadian hip hop,shiver pop,1,24053086.0,6.229669094085693
melodic rap,shiver pop,1,24053086.0,6.312326908111572
pop rap,shiver pop,1,24053086.0,5.3764495849609375
rap,shiver pop,1,24053086.0,5.311281681060791
shiver pop,toronto rap,1,24053086.0,6.34984827041626
shiver pop,trap,1,24053086.0,5.363888740539551
modern reggae,reggaeton,1,27259259.0,1.9392956495285034
reggae,reggaeton,1,27259259.0,2.2950196266174316
reggaeton,roots reggae,1,27259259.0,2.2840735912323
modern reggae,trap latino,1,27259259.0,2.103417158126831
reggae,trap latino,1,27259259.0,2.4472086429595947
reggae fusion,trap latino,1,27259259.0,2.0161571502685547
roots reggae,trap latino,1,27259259.0,2.437238931655884
modern reggae,tropical,1,27259259.0,5.265979766845703
reggae,tropical,1,27259259.0,5.419981479644775
roots reggae,tropical,1,27259259.0,5.421361923217773
cubaton,latin arena pop,1,67490512.0,6.56704568862915
latin arena pop,latin hip hop,1,67490512.0,6.571683406829834
alternative r&b,canadian hip hop,1,29491962.0,1.9642342329025269
canadian hip hop,indie r&b,1,29491962.0,2.4885449409484863
canadian hip hop,indie soul,1,29491962.0,3.0987720489501953
canadian pop,indie r&b,1,29491962.0,4.093076705932617
canadian pop,indie soul,1,29491962.0,3.3197903633117676
hip hop,indie soul,1,29491962.0,3.195861577987671
indie r&b,pop rap,1,29491962.0,2.4201371669769287
indie soul,pop rap,1,29491962.0,2.5887672901153564
indie soul,rap,1,29491962.0,2.5040993690490723
alternative r&b,toronto rap,1,29491962.0,1.5268478393554688
indie r&b,toronto rap,1,29491962.0,2.3593623638153076
indie soul,toronto rap,1,29491962.0,3.1185944080352783
emo rap,florida rap,1,101074469.0,8.294379234313965
florida rap,miami hip hop,1,101074469.0,4.191294193267822
emo rap,hip hop,1,101074469.0,7.216495037078857
emo rap,miami hip hop,1,101074469.0,6.609771251678467
emo rap,pop rap,1,101074469.0,6.674498081207275
emo rap,southern hip hop,1,101074469.0,6.603996276855469
dance pop,puerto rican pop,1,104647507.0,1.8478281497955322
afro house,canadian hip hop,1,45416280.0,7.430569171905518
afro house,canadian pop,1,45416280.0,6.563289642333984
afro house,hip hop,1,45416280.0,7.470547676086426
afro house,pop rap,1,45416280.0,6.876766204833984
afro house,rap,1,45416280.0,6.796230316162109
afro house,toronto rap,1,45416280.0,7.438370227813721
canadian hip hop,deep house,1,45416280.0,4.440735340118408
deep house,hip hop,1,45416280.0,4.828472137451172
deep house,rap,1,45416280.0,4.104048728942871
deep house,toronto rap,1,45416280.0,4.307738780975342
afro house,pop,1,45416280.0,7.661063194274902
afro house,uk contemporary r&b,1,45416280.0,6.599794864654541
deep house,uk contemporary r&b,1,45416280.0,5.043885707855225
canadian hip hop,uk contemporary r&b,1,45416280.0,6.046466827392578
canadian pop,uk contemporary r&b,1,45416280.0,0.1671370267868042
hip hop,uk contemporary r&b,1,45416280.0,5.679498672485352
pop rap,uk contemporary r&b,1,45416280.0,5.142181873321533
rap,uk contemporary r&b,1,45416280.0,5.079988956451416
toronto rap,uk contemporary r&b,1,45416280.0,6.183807849884033
dance pop,teen pop,1,32558358.0,3.4941909313201904
edm,teen pop,1,32558358.0,5.013625144958496
electro house,teen pop,1,32558358.0,5.07935905456543
german dance,teen pop,1,32558358.0,4.704526901245117
pop,teen pop,1,32558358.0,0.6883264183998108
teen pop,tropical house,1,32558358.0,3.2419726848602295
teen pop,uk dance,1,32558358.0,4.206328868865967
german dance,uk dance,1,32558358.0,0.49888312816619873
chicago rap,east coast hip hop,1,42349819.0,4.322604179382324
drill,east coast hip hop,1,42349819.0,4.832222938537598
drill,hip hop,1,42349819.0,4.1078782081604
drill,pop rap,1,42349819.0,3.3453848361968994
drill,rap,1,42349819.0,3.2023327350616455
drill,southern hip hop,1,42349819.0,3.215325355529785
drill,trap,1,42349819.0,1.6230347156524658
electro house,indie electropop,1,151575029.0,3.7551188468933105
electro house,nyc pop,1,151575029.0,3.9046568870544434
detroit hip hop,nyc rap,1,6216207.0,0.4230317771434784
g funk,nyc rap,1,6216207.0,3.0131185054779053
hip hop,nyc rap,1,6216207.0,2.660135507583618
nyc rap,rap,1,6216207.0,1.817779779434204
atl hip hop,pop rock,1,219149751.0,5.244009971618652
norwegian pop,post-teen pop,1,3896269.0,3.49251651763916
australian dance,norwegian pop,1,3896269.0,2.5731284618377686
australian pop,norwegian pop,1,3896269.0,2.9286677837371826
atl hip hop,dmv rap,1,3651458.0,3.173327922821045
conscious hip hop,escape room,1,3651458.0,6.045253276824951
dmv rap,escape room,1,3651458.0,6.783003807067871
escape room,hip hop,1,3651458.0,5.640549659729004
escape room,rap,1,3651458.0,5.033569812774658
hip pop,r&b,1,475588934.0,1.7544234991073608
hip pop,trap soul,1,475588934.0,3.8206911087036133
queens hip hop,r&b,1,475588934.0,3.2541210651397705
queens hip hop,trap soul,1,475588934.0,5.432143211364746
canadian hip hop,new orleans rap,1,16292090.0,3.1017911434173584
new orleans rap,toronto rap,1,16292090.0,3.9033939838409424
canadian hip hop,hip pop,1,16292090.0,2.7605831623077393
canadian hip hop,queens hip hop,1,16292090.0,4.323581695556641
canadian pop,hip pop,1,16292090.0,4.689211845397949
canadian pop,queens hip hop,1,16292090.0,6.220503807067871
hip pop,new orleans rap,1,16292090.0,1.6217682361602783
new orleans rap,queens hip hop,1,16292090.0,2.682110548019409
australian pop,big room,1,253622549.0,3.980780839920044
australian pop,edm,1,253622549.0,3.7701327800750732
australian pop,progressive house,1,253622549.0,4.08380651473999
progressive house,viral pop,1,253622549.0,4.1546759605407715
australian pop,tropical house,1,253622549.0,1.8870997428894043
album rock,experimental rock,1,31672140.0,0.5410193800926208
art rock,experimental rock,1,31672140.0,0.2428782433271408
classic rock,experimental rock,1,31672140.0,0.6353528499603271
experimental rock,folk rock,1,31672140.0,0.766526460647583
experimental rock,mellow gold,1,31672140.0,0.6759738922119141
experimental rock,psychedelic rock,1,31672140.0,0.3204076290130615
experimental rock,rock,1,31672140.0,0.9074869751930237
album rock,experimental,1,31672140.0,2.047612190246582
album rock,experimental pop,1,31672140.0,1.5594879388809204
art rock,experimental,1,31672140.0,2.0653414726257324
art rock,experimental pop,1,31672140.0,1.3204044103622437
classic rock,experimental,1,31672140.0,1.8036432266235352
classic rock,experimental pop,1,31672140.0,1.7127329111099243
experimental,folk rock,1,31672140.0,1.530642032623291
experimental pop,folk rock,1,31672140.0,1.8647081851959229
experimental,mellow gold,1,31672140.0,1.7257450819015503
experimental pop,mellow gold,1,31672140.0,1.7629791498184204
experimental,psychedelic rock,1,31672140.0,1.9699856042861938
experimental pop,psychedelic rock,1,31672140.0,1.4159393310546875
experimental,rock,1,31672140.0,2.1767685413360596
experimental pop,rock,1,31672140.0,1.8634816408157349
experimental,experimental rock,1,31672140.0,2.290210008621216
experimental pop,experimental rock,1,31672140.0,1.0987133979797363
boy band,deep tropical house,1,183055339.0,2.524805784225464
dance pop,deep tropical house,1,183055339.0,3.026265859603882
boy band,edm,1,183055339.0,4.304702281951904
boy band,electro house,1,183055339.0,4.370960235595703
boy band,electropop,1,183055339.0,1.3115317821502686
boy band,pop edm,1,183055339.0,4.058955192565918
boy band,tropical house,1,183055339.0,2.512204647064209
contemporary country,country dawn,1,14896115.0,1.5970239639282227
country,country road,1,14896115.0,2.587991952896118
country dawn,country road,1,14896115.0,1.1829814910888672
indie electropop,nyc pop,1,43846788.0,1.3335022926330566
indie pop,nyc pop,1,43846788.0,6.1051154136657715
indie poptimism,nyc pop,1,43846788.0,0.38772282004356384
indietronica,nyc pop,1,43846788.0,2.262979030609131
la pop,nyc pop,1,43846788.0,0.3894079625606537
nyc pop,pop edm,1,43846788.0,3.5777246952056885
alternative metal,gangster rap,1,4879064.0,6.2751336097717285
alternative metal,southern hip hop,1,4879064.0,5.525110244750977
alternative metal,trap,1,4879064.0,5.527236461639404
alternative metal,underground hip hop,1,4879064.0,5.788815498352051
gangster rap,nu metal,1,4879064.0,6.269325256347656
nu metal,southern hip hop,1,4879064.0,5.519245624542236
nu metal,trap,1,4879064.0,5.5211968421936035
nu metal,underground hip hop,1,4879064.0,5.78276252746582
gangster rap,post-grunge,1,4879064.0,6.859154224395752
post-grunge,southern hip hop,1,4879064.0,6.107570171356201
post-grunge,trap,1,4879064.0,6.104769229888916
post-grunge,underground hip hop,1,4879064.0,6.365972995758057
gangster rap,rap metal,1,4879064.0,7.713748455047607
rap metal,southern hip hop,1,4879064.0,6.963150978088379
rap metal,trap,1,4879064.0,6.963421821594238
rap metal,underground hip hop,1,4879064.0,7.224856853485107
alternative metal,grime,1,4879064.0,6.6963114738464355
alternative metal,uk hip hop,1,4879064.0,6.6100311279296875
grime,nu metal,1,4879064.0,6.690383434295654
nu metal,uk hip hop,1,4879064.0,6.6041035652160645
grime,post-grunge,1,4879064.0,7.277005672454834
post-grunge,uk hip hop,1,4879064.0,7.19073486328125
grime,rap metal,1,4879064.0,8.133695602416992
rap metal,uk hip hop,1,4879064.0,8.047418594360352
gangster rap,grime,1,4879064.0,2.4932234287261963
gangster rap,uk hip hop,1,4879064.0,2.4113566875457764
grime,southern hip hop,1,4879064.0,1.5352550745010376
grime,trap,1,4879064.0,2.026740074157715
grime,underground hip hop,1,4879064.0,2.2595040798187256
uk hip hop,underground hip hop,1,4879064.0,2.1829311847686768
alternative r&b,canadian contemporary r&b,1,449117181.0,3.7978086471557617
canadian contemporary r&b,dmv rap,1,449117181.0,5.809199810028076
canadian pop,dmv rap,1,449117181.0,6.8587541580200195
conscious hip hop,electropop,1,449117181.0,6.899701118469238
dmv rap,electropop,1,449117181.0,7.653541088104248
dmv rap,post-teen pop,1,449117181.0,8.04053783416748
alternative r&b,conscious hip hop,1,449117181.0,3.7780721187591553
alternative r&b,dmv rap,1,449117181.0,2.0444834232330322
liquid funk,pop,1,12833526.0,5.7184038162231445
liquid funk,post-teen pop,1,12833526.0,5.797549247741699
dance pop,talent show,1,12833526.0,3.082345485687256
edm,talent show,1,12833526.0,4.446584224700928
liquid funk,talent show,1,12833526.0,5.760890007019043
talent show,tropical house,1,12833526.0,2.6443746089935303
talent show,uk dance,1,12833526.0,3.637709617614746
talent show,uk funky,1,12833526.0,3.8043997287750244
talent show,uk pop,1,12833526.0,0.6599255204200745
liquid funk,uk pop,1,12833526.0,6.230201721191406
hip hop,scandipop,1,11670768.0,4.007922172546387
hip hop,swedish electropop,1,11670768.0,6.648210048675537
hip hop,swedish pop,1,11670768.0,6.420951843261719
pop rap,scandipop,1,11670768.0,3.4877843856811523
pop rap,swedish electropop,1,11670768.0,6.102212429046631
pop rap,swedish pop,1,11670768.0,5.881227493286133
r&b,scandipop,1,11670768.0,1.2975815534591675
r&b,swedish electropop,1,11670768.0,4.0538201332092285
r&b,swedish pop,1,11670768.0,3.788280963897705
scandipop,southern hip hop,1,11670768.0,3.422978401184082
southern hip hop,swedish electropop,1,11670768.0,6.030669689178467
southern hip hop,swedish pop,1,11670768.0,5.811316967010498
scandipop,trap,1,11670768.0,3.590654134750366
swedish electropop,trap,1,11670768.0,6.09287166595459
swedish pop,trap,1,11670768.0,5.899240493774414
edm,trap soul,1,11670768.0,7.806105613708496
scandipop,trap soul,1,11670768.0,4.498442649841309
swedish electropop,trap soul,1,11670768.0,6.811330795288086
swedish pop,trap soul,1,11670768.0,6.663590908050537
trap soul,tropical house,1,11670768.0,6.799678802490234
trap soul,uk pop,1,11670768.0,7.450773239135742
norwegian pop,pop rap,1,152647281.0,4.655425548553467
colombian pop,panamanian pop,1,90917554.0,0.7596797347068787
panamanian pop,reggaeton,1,90917554.0,2.3091816902160645
colombian pop,pop reggaeton,1,90917554.0,1.772098422050476
bedroom pop,electropop,1,3396784.0,2.4443016052246094
electropop,indie r&b,1,3396784.0,4.87904691696167
bedroom pop,indie pop,1,3396784.0,3.7230210304260254
indie pop,indie r&b,1,3396784.0,5.126745700836182
bedroom pop,indie poptimism,1,3396784.0,2.6179118156433105
indie poptimism,indie r&b,1,3396784.0,4.988174915313721
bedroom pop,indietronica,1,3396784.0,0.9285903573036194
indie r&b,indietronica,1,3396784.0,3.849123239517212
bedroom pop,norwegian pop,1,3396784.0,0.5025964975357056
indie r&b,norwegian pop,1,3396784.0,3.39799165725708
bedroom pop,vapor pop,1,3396784.0,1.451046109199524
indie r&b,vapor pop,1,3396784.0,4.21389102935791
pop,vapor pop,1,3396784.0,2.4692962169647217
bedroom pop,vapor soul,1,3396784.0,2.7113900184631348
indie r&b,vapor soul,1,3396784.0,5.231559753417969
hip hop,indie pop,1,3396784.0,7.181973934173584
hip hop,indietronica,1,3396784.0,5.56616735458374
hip hop,norwegian pop,1,3396784.0,5.212983131408691
norwegian pop,rap,1,3396784.0,4.586808204650879
hip hop,vapor pop,1,3396784.0,5.893399238586426
rap,vapor pop,1,3396784.0,5.281739234924316
bedroom pop,hip hop,1,3396784.0,4.806792736053467
bedroom pop,rap,1,3396784.0,4.184691429138184
electropop,uk funky,1,88230256.0,3.508976936340332
hip pop,melodic rap,1,11057702.0,3.2080397605895996
melodic rap,queens hip hop,1,11057702.0,4.801513195037842
hip pop,philly rap,1,11057702.0,1.8603403568267822
philly rap,post-teen pop,1,11057702.0,7.411880970001221
philly rap,queens hip hop,1,11057702.0,2.9398984909057617
electropop,hip pop,1,11057702.0,5.511241436004639
hip pop,indie pop,1,11057702.0,6.19144868850708
hip pop,indie poptimism,1,11057702.0,5.609039783477783
hip pop,indietronica,1,11057702.0,4.579355716705322
hip pop,modern rock,1,11057702.0,4.9777607917785645
indietronica,pop rap,1,11057702.0,5.01649808883667
indietronica,post-teen pop,1,11057702.0,2.856379747390747
electropop,queens hip hop,1,11057702.0,7.045512676239014
indie pop,queens hip hop,1,11057702.0,7.7553815841674805
indie poptimism,queens hip hop,1,11057702.0,7.142361640930176
indietronica,queens hip hop,1,11057702.0,6.121498107910156
modern rock,queens hip hop,1,11057702.0,6.530983924865723
contemporary country,modern country rock,1,12337911.0,0.6867861747741699
contemporary country,texas country,1,12337911.0,0.7354699969291687
country,texas country,1,12337911.0,2.7748677730560303
country road,texas country,1,12337911.0,0.5935343503952026
modern country rock,texas country,1,12337911.0,1.1512317657470703
dancehall,uk funky,1,485584469.0,2.7223899364471436
australian dance,conscious hip hop,1,64800712.0,7.315943241119385
australian pop,conscious hip hop,1,64800712.0,6.826905727386475
australian dance,hip hop,1,64800712.0,6.908144474029541
australian pop,hip hop,1,64800712.0,6.424243450164795
australian dance,rap,1,64800712.0,6.294858932495117
australian pop,rap,1,64800712.0,5.821391582489014
australian dance,west coast rap,1,64800712.0,7.301712989807129
australian pop,west coast rap,1,64800712.0,6.816133499145508
electro latino,latin hip hop,1,41352383.0,3.4832961559295654
electro latino,tropical,1,41352383.0,2.20009446144104
latin hip hop,pop reggaeton,1,41352383.0,0.7991380095481873
pop reggaeton,tropical,1,41352383.0,4.912589073181152
canadian contemporary r&b,complextro,1,502231230.0,3.119480609893799
canadian contemporary r&b,dance pop,1,502231230.0,1.5155417919158936
canadian contemporary r&b,edm,1,502231230.0,3.1243207454681396
canadian contemporary r&b,electro house,1,502231230.0,3.1776814460754395
canadian contemporary r&b,german techno,1,502231230.0,4.464370250701904
canadian contemporary r&b,post-teen pop,1,502231230.0,2.30063796043396
canadian contemporary r&b,tropical house,1,502231230.0,1.9680837392807007
canadian pop,complextro,1,502231230.0,3.538107395172119
canadian pop,german techno,1,502231230.0,5.589430332183838
complextro,electropop,1,502231230.0,3.5103299617767334
electropop,german techno,1,502231230.0,6.293936252593994
detroit hip hop,uk pop,1,53731393.0,7.676491737365723
g funk,uk pop,1,53731393.0,7.386803150177002
champeta,pop,1,80773810.0,6.668041229248047
colombian pop,pop,1,80773810.0,5.290637969970703
dance pop,vallenato,1,80773810.0,3.901597499847412
latin pop,vallenato,1,80773810.0,4.741633415222168
pop,vallenato,1,80773810.0,6.540654182434082
electropop,etherpop,1,462808517.0,6.466134548187256
etherpop,pop,1,462808517.0,6.915397644042969
etherpop,tropical house,1,462808517.0,6.37623929977417
chicago indie,chicago rap,1,25689612.0,8.723690032958984
chicago indie,conscious hip hop,1,25689612.0,8.846834182739258
chicago indie,hip hop,1,25689612.0,8.423479080200195
chicago indie,pop rap,1,25689612.0,7.851757526397705
chicago indie,rap,1,25689612.0,7.778538227081299
post-romantic era,soundtrack,1,13991271.0,1.9940950870513916
soundtrack,ukrainian classical,1,13991271.0,2.635465145111084
dance pop,new jersey rap,1,40925494.0,5.231948375701904
edm,new jersey rap,1,40925494.0,8.04752254486084
electro house,new jersey rap,1,40925494.0,8.09692668914795
electropop,new jersey rap,1,40925494.0,6.876800537109375
new jersey rap,pop,1,40925494.0,7.166292667388916
new jersey rap,pop rap,1,40925494.0,0.9245098829269409
new jersey rap,post-teen pop,1,40925494.0,7.239565849304199
new jersey rap,tropical house,1,40925494.0,6.998516082763672
colombian pop,hip hop,1,3995852.0,3.678187131881714
colombian pop,rap,1,3995852.0,3.227813959121704
boy band,latin hip hop,1,183567113.0,6.446098327636719
boy band,reggaeton,1,183567113.0,6.564753532409668
boy band,reggaeton flow,1,183567113.0,6.334535121917725
boy band,tropical,1,183567113.0,5.944121837615967
barbadian pop,edm,1,113036723.0,4.757923126220703
barbadian pop,electro house,1,113036723.0,4.811572074890137
barbadian pop,house,1,113036723.0,4.258549690246582
